
123,sleepy,2018-04-03 12:00:40.104037
123,angry,2018-04-03 12:04:55.676962
123,angry,2018-04-03 12:07:46.589852
123,angry,2018-04-03 12:11:14.562677
123,sad,2018-04-04 17:10:03.258745
123,happy,2018-04-04 17:11:05.005804
123,sad,2018-04-04 17:11:51.788737
123,happy,2018-04-17 13:12:08.307280
123,sad,2018-04-17 13:12:17.521394
123,happy,2018-04-17 13:20:33.649356
123,happy,2018-04-17 13:21:09.182931
